video_id,paths,w x h,frames,fps,caption_movi
video6801,video6801.mp4,320_240,275.0,25.0,there are some people moving on the road
video6929,video6929.mp4,320_240,600.0,29.97002997002997,horses travel in a pack at high speeds around an oval dirt track
video1746,video1746.mp4,320_240,390.0,29.97002997002997,a strategic relocation is discussed
video3762,video3762.mp4,320_240,420.0,29.97002997002997,3 men sitting around a table having a conversation
video4082,video4082.mp4,320_240,384.0,23.976023976023978,2015 minnesota wrestling tournament
video4498,video4498.mp4,320_240,450.0,29.97002997002997,a baby crawls around with a kitten
video2034,video2034.mp4,320_240,325.0,25.0,a band is giving a performance during a concert
video1586,video1586.mp4,320_240,359.0,29.97002997002997,a band is giving a concert
video5906,video5906.mp4,320_240,510.0,30.0,a animated character is jumping in the snow
video434,video434.mp4,320_240,420.0,30.0,a airplane flies by showing a beach
video4338,video4338.mp4,320_240,868.0,29.905,a audience laughing at a lady speaking
video3282,video3282.mp4,320_240,300.0,25.0,a animation of a cartoon talking about injuries
video3602,video3602.mp4,320_240,420.0,29.97002997002997,a boy performs flips on a trampoline
video6418,video6418.mp4,320_240,300.0,25.0,a boy enjoys the spectators with enticing music
video2770,video2770.mp4,320_240,539.0,29.97002997002997,a boy demonstrates how to make a paper star
video1778,video1778.mp4,320_240,275.0,25.0,a boy cries on the voice
video722,video722.mp4,320_240,480.0,29.97,a boy is being interviewed
video5074,video5074.mp4,320_240,330.0,29.97002997002997,a boy guns down leas
video2930,video2930.mp4,320_240,275.0,25.0,a boy and a girl acting in the movie
video1842,video1842.mp4,320_240,288.0,24.0,a boy and man talk about drugs
video818,video818.mp4,320_240,750.0,29.97002997002997,a boy trying to say something to others about his experience
video5330,video5330.mp4,320_240,360.0,29.97002997002997,a building is being shown
video306,video306.mp4,320_240,275.0,25.0,a bunch of car shots
video2354,video2354.mp4,320_240,312.0,24.0,a boy is singing a song
video3922,video3922.mp4,320_240,300.0,29.97002997002997,a bank plays music and people dance
video2482,video2482.mp4,320_240,479.0,29.916666666666668,a band sings on stage in zoo suits
video5426,video5426.mp4,320_240,450.0,29.97002997002997,a bartender demonstrates how to make a cocktail that originated in the bar he works in
video4626,video4626.mp4,320_240,288.0,24.0,a barren seascape or desert is shown for its artistic wonder
video3986,video3986.mp4,320_240,330.0,30.0,a basketball player makes a slam dunk
video2994,video2994.mp4,320_240,480.0,29.97002997002997,a basketball game is played and commentated
video4274,video4274.mp4,320_240,420.0,29.97002997002997,a band is performing a song
video5682,video5682.mp4,320_240,275.0,25.0,a band is performing a song
video5586,video5586.mp4,320_240,275.0,25.0,a band is playing instruments and singing
video4562,video4562.mp4,320_240,329.0,29.97002997002997,a band is playing to a large audience in the background as the viewer seems to be traveling
video6258,video6258.mp4,320_240,288.0,23.976023976023978,a black man with a helmet
video1362,video1362.mp4,320_240,360.0,29.97002997002997,a black car with paul giamatti in it cruises by
video4370,video4370.mp4,320_240,330.0,29.97,a beautiful dragoon game is played
video6450,video6450.mp4,320_240,330.0,29.97002997002997,a beauty cream being tested
video5362,video5362.mp4,320_240,300.0,25.0,a bird is standing
video3314,video3314.mp4,320_240,275.0,25.0,a bed near a lot of cash on the floor
video1202,video1202.mp4,320_240,360.0,29.97002997002997,a group is doing a choreographed dance in a gym
video2642,video2642.mp4,320_240,150.0,14.985014985014985,a group of military men participate in a war
video3570,video3570.mp4,320_240,264.0,23.976023976023978,a group of high schooners eat some food outside
video178,video178.mp4,320_240,240.0,23.976023976023978,a girl is singing with colorful background
video3250,video3250.mp4,320_240,420.0,30.0,a group of movies on a computer screen
video1522,video1522.mp4,320_240,330.0,29.97002997002997,a guy shoots a basketball from midcourt and some players laugh
video1682,video1682.mp4,320_240,780.0,29.97002997002997,a guy is showing off the inside of his car
video3090,video3090.mp4,320_240,288.0,23.976023976023978,a grown man and a women in a library talking in kiddish voices about borrowing a book
video6354,video6354.mp4,320_240,336.0,24.0,a group of people walk down the street
video5490,video5490.mp4,320_240,720.0,29.97002997002997,a game scene with no players
video2322,video2322.mp4,320_240,288.0,23.976023976023978,a game is being played
video4434,video4434.mp4,320_240,408.0,23.976023976023978,a few kids talking about classes with a translator
video114,video114.mp4,320_240,300.0,29.97002997002997,a girl is demonstrating a dance move with a group of people on a beach
video210,video210.mp4,320_240,540.0,29.97002997002997,a girl in a pink princess dress in an advertisement for rosie s party
video1394,video1394.mp4,320_240,450.0,25.0,a girl is being helped to do back flips
video50,video50.mp4,320_240,330.0,30.0,a girl and boy flirt then eat food
video5298,video5298.mp4,320_240,360.0,30.0,a girl commenting on the sims pc game
video3474,video3474.mp4,320_240,150.0,15.0,a girl fixing the baby stroller
video6002,video6002.mp4,320_240,900.0,30.0,a girl dances with a young child
video2578,video2578.mp4,320_240,275.0,25.0,a man is looking at something and screaming
video4530,video4530.mp4,320_240,300.0,25.0,a man is talking on the phone
video5042,video5042.mp4,320_240,510.0,30.0,a man is making a speech
video5554,video5554.mp4,320_240,780.0,29.97002997002997,a man is eating
video3666,video3666.mp4,320_240,479.0,29.97002997002997,a man is driving a car with the dash displayed
video2706,video2706.mp4,320_240,325.0,25.0,a man is singing on a video
video6162,video6162.mp4,320_240,360.0,30.0,a man is playing the guitar and talking about trump
video3026,video3026.mp4,320_240,720.0,30.0,a picture of a whale with whale noises in the background
video4946,video4946.mp4,320_240,336.0,23.976023976023978,a person is showing a recipe
video2002,video2002.mp4,320_240,630.0,29.97002997002997,a metal song plays while different pictures of guitars show up
video3218,video3218.mp4,320_240,599.0,29.97002997002997,a man is working on a vehicle
video1970,video1970.mp4,320_240,360.0,30.0,a news clip showing people working on a board
video1458,video1458.mp4,320_240,390.0,29.97002997002997,a guy shows a leaking gasket on a car
video1874,video1874.mp4,320_240,360.0,30.0,a lady is singing a song on a video
video5842,video5842.mp4,320_240,360.0,29.97002997002997,a lady and a old men were taking together
video4018,video4018.mp4,320_240,389.0,29.97002997002997,a lady s face and lot of bad words written over that
video146,video146.mp4,320_240,300.0,25.0,a loge character is bending over while another loge character is moving
video1554,video1554.mp4,320_240,330.0,29.97002997002997,a guy sings on stage
video4690,video4690.mp4,320_240,312.0,23.976023976023978,a horror show on the screen
video1426,video1426.mp4,320_240,420.0,29.97002997002997,a host is interviewing bill murray
video3058,video3058.mp4,320_240,320.0,25.0,a is talking in one window while another person is writing about math in an adjacent window
video242,video242.mp4,320_240,210.0,15.0,a introduction of a new film
video2738,video2738.mp4,320_240,300.0,29.97002997002997,a hip hop artist is dancing in the street
video466,video466.mp4,320_240,300.0,29.97002997002997,a man describes the back seat of a car
video6482,video6482.mp4,320_240,600.0,25.0,a man demolishing the floor mat
video594,video594.mp4,320_240,420.0,30.0,a man explaining how to do flooring
video2674,video2674.mp4,320_240,480.0,30.0,a man explains a child s game in spanish
video4178,video4178.mp4,320_240,390.0,29.97002997002997,a man and a woman on a talk show talking about liquid in a bottle
video914,video914.mp4,320_240,450.0,29.97002997002997,a man and woman are reporting news at the desk
video2962,video2962.mp4,320_240,420.0,30.0,a man comparing two different people side by side
video4594,video4594.mp4,320_240,420.0,29.97002997002997,a cgi animation of a wolf being kicked
video1138,video1138.mp4,320_240,480.0,30.0,a cartoon man is painting cars
video5138,video5138.mp4,320_240,330.0,29.97002997002997,a cartoon involving animals
video1618,video1618.mp4,320_240,360.0,29.97002997002997,a cat and a dog figurine
video562,video562.mp4,320_240,275.0,25.0,a cartoon like character is talking about a beam
video3538,video3538.mp4,320_240,360.0,29.97002997002997,a cartoon pictures talking
video1490,video1490.mp4,320_240,450.0,29.97002997002997,a churro shop is featured showing how the food is prepared
video5106,video5106.mp4,320_240,240.0,23.97442727757059,a child uses a marker to create a birthday card
video754,video754.mp4,320_240,570.0,29.97002997002997,a chinchilla as a pet
video5874,video5874.mp4,320_240,300.0,29.97002997002997,a children s tv show with people dressed in sailor suits singing
video498,video498.mp4,320_240,550.0,25.0,a clip from a movie is playing
video2098,video2098.mp4,320_240,264.0,23.976023976023978,a clip from a music video
video2130,video2130.mp4,320_240,360.0,29.947,a clip form the rd phil show
video4850,video4850.mp4,320_240,330.0,29.97002997002997,a clip from a live outdoor match
video370,video370.mp4,320_240,480.0,29.97002997002997,a child is folding a yellow piece of paper
video530,video530.mp4,320_240,510.0,30.0,a child preforms a song on stage
video3698,video3698.mp4,320_240,250.0,25.0,a child preforms a song on stage
video1714,video1714.mp4,320_240,360.0,29.97002997002997,a car door is open and the inside of a car viewed
video2418,video2418.mp4,320_240,300.0,25.0,a car driving down the street
video6290,video6290.mp4,320_240,330.0,30.0,a car crashes during a race
video3506,video3506.mp4,320_240,330.0,30.0,a car is being worked on in the ignition area
video5618,video5618.mp4,320_240,360.0,30.0,a car gets tossed out on the track
video6322,video6322.mp4,320_240,330.0,29.97002997002997,a camera films the floor in the kitchen
video4242,video4242.mp4,320_240,480.0,29.97002997002997,a burger king investigation is being shown
video4722,video4722.mp4,320_240,330.0,30.0,a cartoon character is collecting money off the ground
video882,video882.mp4,320_240,450.0,30.0,a cartoon character is shooting water gun
video3890,video3890.mp4,320_240,540.0,29.97002997002997,a cartoon fish is shown
video5746,video5746.mp4,320_240,450.0,30.0,a car is shown
video2610,video2610.mp4,320_240,336.0,23.976023976023978,a card is on fire
video850,video850.mp4,320_240,299.0,29.97002997002997,a cartoon boy plays checkers with a monkey
video2386,video2386.mp4,320_240,312.0,23.976023976023978,a couple sings a song
video3186,video3186.mp4,320_240,312.0,23.976023976023978,a couple of guys try playing a kazoo
video626,video626.mp4,320_240,360.0,29.97002997002997,a couple of guys filming a video in a room
video2226,video2226.mp4,320_240,630.0,29.97002997002997,a critic reviews a song featuring chris brown and tyga
video5458,video5458.mp4,320_240,240.0,23.976023976023978,a critic critiquing a nelly music video
video2450,video2450.mp4,320_240,299.0,29.97002997002997,a crime scene in a movie
video4114,video4114.mp4,320_240,329.0,29.97002997002997,a cookery item is being made
video4210,video4210.mp4,320_240,480.0,29.97002997002997,a cook adding ingredients to a pan
video690,video690.mp4,320_240,325.0,25.0,a couple is kissing
video2546,video2546.mp4,320_240,360.0,29.97002997002997,a family in a house hanging out
video1170,video1170.mp4,320_240,420.0,29.97002997002997,a family is having conversation
video2258,video2258.mp4,320_240,336.0,23.976023976023978,a demonstration of how to fold a jogger
